"qty","mprice","rprice"
-197.34999959771,0.445123285250926,0.27900430987501
-130.295257925479,0.0803927680035896,0.163366217750957
-162.834092820087,0.0411209572074334,0.147487070626446
-120.833688350928,0.0836654189032692,0.164689480011332
76.9606752647438,-0.569568879124832,-0.156923803574806
-182.90003936164,0.366329630443567,0.231200582768879
425.371543564241,-1.30520674476447,-0.530899645787414
-42.5269771881867,0.698005585021438,0.301543394125973
189.959866326426,-0.454644802516504,-0.0913286223445793
-149.866315138905,-0.322272499146426,-0.0696421507072138
-210.144767682541,0.456032121583192,0.283415184076263
314.730497181207,-1.30738851203092,-0.531781820627665
-165.448902929811,0.819093668309586,0.35050409775988
-168.526244947334,0.057484211705832,0.154103381928326
-165.372118776378,0.0869380698029491,0.166012742271709
-119.936304308513,0.0782110007371371,0.162484042910707
-103.039324735256,0.0302121208751679,0.143076196425193
-175.424033458908,0.0203941681761285,0.139106409644066
-179.705317286658,0.101119557034895,0.171746878733338
-142.09002601031,0.0913016043358556,0.16777709195221
563.371139095082,-1.3477512064603,-0.548102055172301
-104.0155152769,0.555099829068757,0.243760942089559
-163.295662394638,0.0378483063077535,0.14616380836607
-106.013165159411,0.0847563025364961,0.165130567431458
121.65282739199,-0.78597213362323,-0.263540114876686
-188.629075007691,0.501371713110025,0.269853687113508
-135.269502818793,0.522499487969082,0.468218179372336
-129.277314074992,-0.356220846961557,0.000553861087908737
526.807358032105,0.085847186169723,0.165571654851583
0.261647161794148,-0.676680473455645,-0.142748451815997
-159.757231969189,0.034575655408074,0.144840546105695
-188.474734733962,0.0814836516368164,0.163807305171083
66.7562522878928,-0.695428792065426,-0.226929859006286
-156.808147347015,0.545007058439088,0.28749718391852
-179.269907287952,0.050217026273246,0.151015769987449
-115.504774412581,0.1000895534624,0.171255264195127
-142.582444201797,0.258443931870088,0.139496969946106
430.762897570334,-0.622696723810509,-0.675297943059546
-117.750635491255,0.396331032883368,0.21244704651171
317.80620498277,-0.991944732081858,-0.806871664196701
-166.443827996463,0.728411546688155,0.329164170357855
-89.9885631020615,0.159015104250407,0.107539210004552
-104.219954593075,0.0935620862568134,0.081073964797035
-156.706874805153,0.120834177087477,0.0921011503001675
-162.321761612342,0.173196591482353,0.113273346466181
-128.783331186892,0.169923940582672,0.111950084205805
328.13940349305,-0.946027219313804,-0.78260580065833
446.577071748058,-1.05459392712079,-0.891530074697874
-127.39957402284,1.1188317527315,0.432759306851684
105.558659332044,-1.15096962319717,-0.320772324739312
-137.808147347015,0.629139058439088,0.28749718391852
-167.056784971303,0.546317891088978,0.131114926081655
-145.270756818328,-0.144679804444913,0.0891022696411567
-135.807233537464,0.50858928551257,0.13351970589048
268.684437940519,-0.901814674331238,-0.630317875201793
-105.252279982641,0.692750378082458,0.257413851616334
-120.620310789563,0.13033999094048,0.0653613893577583
61.7390472965619,0.150596685369863,-0.118318376097605
-54.1813921452531,0.00896069305359776,0.0606438671172873
62.3539341037508,-0.756902729025012,-0.33949057226362
-152.130355864102,0.179316838830885,0.240841009445802
-151.940993349604,0.0662721608323775,0.157581554171243
459.879529841912,-1.3327869555344,-0.541977358408632
-116.142672933693,0.66564807602464,0.288310771522214
-153.197735478145,0.0313638845691266,0.143466756727233
218.623192182531,-1.32515077010181,-0.538889746467754
-204.217106969638,0.927460147999016,0.394171752352284
-143.274191859885,0.0804536480643222,0.163315690632872
-128.146225264773,0.0553633245001111,0.15317067996999
-170.171980371459,0.0433636045346195,0.148318718348612
-137.068959944716,0.0913624843965881,0.167726564834125
30.2895892030913,-0.753553744565701,-0.250358019391012
-173.064080537238,-0.00459329443249007,0.00778720524428356
-193.487553185507,0.601238611587278,0.326034378095817
33.4179602673617,-1.33605960643408,-0.543300620669008
-248.779270155978,1.13145538741238,0.476655099915714
-161.248436753199,0.0924533680298146,0.16816765225425
-122.017854200503,1.61228546263174,0.160228078691995
151.330936563755,0.287687265212057,-0.766450205083749
-85.4621452836446,0.188905666174681,0.0630858957704768
-76.9761023706802,0.35626293410533,-0.038661697615856
-26.4891821586027,0.329071843274666,-0.949688883118988
-67.8503312907307,0.403108618613746,0.0480959466394948
-50.6980832892986,0.315943197632124,-0.0186758516883066
-83.5406923719744,-0.185778596656318,-0.0593928063617449
-95.1992015260919,-0.654426383001315,0.0241284952361367
297.474261739542,0.0872969422102579,-0.760203991394728
-64.021293591567,0.63615649893022,0.213417855325887
14.4099428733497,-0.151290076036296,-0.399534544643895
-97.2979337270736,0.0209049594046894,0.138881718298309
-86.671416533776,0.134863012705332,0.0728598754998878
-97.4208212821417,-0.108133451367359,0.0672814198449939
15.7636982273109,0.102923796995711,-0.594647088118883
-106.030113249921,0.309732670924258,0.257007877705343
-49.9792644065295,0.132089758206933,-0.333756435801992
-97.9301871590337,0.148903143660769,0.16957287850732
5.48230516802125,0.789444409106613,-0.302433173541615
-36.384143588841,0.247086499668712,0.0463724286634357
-34.6744521841145,-0.47090172133651,-0.0353309580809821
-113.363973130182,0.122703805507894,0.0622737774168816
146.815908147461,0.863759383570504,-1.05096490061836
125.206744367448,0.154424648013039,-0.9979348508741
148.234062359804,-0.482256327472835,-0.159328516408453
-32.2734916445601,-0.0388928412249925,-0.313737068440969
392.959113253931,0.889170561856109,-0.525664595078792
57.7836808005322,-0.182991850509793,-0.741498595174068
414.378070600102,-0.429217982824293,-0.543891430957936
4.85188474215413,-0.292076722942542,-0.496011128892164
90.2005892832053,0.174768225523974,0.0189881877706658
-33.2455141113168,0.685619613383828,-0.158793612017816
-42.0781444947977,0.252854468201631,0.0137842747097723
-77.1604098317207,0.473308660898708,-0.0365108378920609
-65.3097053501196,0.32789995964144,-0.0501299705391134
-66.2328444992209,0.32135465784208,-0.0527764950598658
-51.5917981161871,0.323536425108534,-0.0518943202196147
-73.8996459889406,0.307173170610135,-0.0585106315214947
-40.3865662010182,0.334445261440799,-0.0474834460183618
309.43355252134,0.0850376833781898,-0.764244767983123
4.19409134536212,-0.770175205922165,0.0214486474122663
-118.646065896249,0.118340270974988,0.0605094277363801
185.739047296562,0.905105685369863,-0.618318376097605
-44.0859257894024,0.0478645961010109,0.851570850472369
-64.3667799078435,-0.566707003652848,0.537435147621002
-97.6358278387165,0.0732198970967225,0.648666472384545
-91.3026293284362,0.0590384098647779,0.642932335922917
351.415277905496,0.789007875331871,-0.858832013757585
13.9639665473334,-0.0988428107513482,-0.40753486382442
-105.457044263266,-0.43747791369929,0.879958534436117
-83.8153046471997,0.554291780729949,0.64910755980467
333.611973442777,0.602455479190668,-0.928966618759995
-8.61788933123687,-0.0100940387057797,0.782366897887548
5.73180812915985,0.197783384848825,0.503545300758347
-1.78127165876254,-0.829411705981839,0.492518115255215
-104.020206116974,0.0186279871346564,0.634730480006893
-73.7377088817471,0.0655359833633981,0.65369723907228
271.082409840611,0.023368405300789,-0.86306408289248
-106.998035173768,-0.136693298919625,0.934756041029468
10.3649070758375,0.070675401529531,0.155902676172907
-75.9143260987478,0.000735913777273434,0.748423253970803
105.185025798195,0.0288578234669212,-0.560858645791854
-117.069141576959,0.0018039222436873,0.918168692004116
-83.1992784562978,0.0622633324637187,0.652373976811905
80.2876417557798,0.0343122416330543,-0.558653208691228
-115.376584980554,0.0278621294411246,0.888754790087123
23.3318178580404,0.0608069843575259,-0.828340774562692
-124.857498066441,0.124659557637362,0.968055961580357
255.157600646981,0.0527013683653065,-0.834269957230188
-76.7928032585986,-0.12578446258736,0.939166915230721
-85.8918350527033,0.0360821252662814,0.641787878728898
-78.9686959036019,0.0843844270656409,0.644434403249649
-110.148990647077,0.338925704059481,0.635187923753468
104.589788622363,0.127587080508534,-0.860197737077198
291.6216148817,0.108951275954672,-0.542227540978577
203.632216692846,-0.113015248876688,-0.334627521942481
-78.4733612740765,0.0204319670403114,0.843699269259854
-0.385390761826655,0.553616577527563,-0.102419582372913
-61.3837895928159,0.20101531713213,0.691891124060927
52.6939780241203,0.186103172650531,-0.258513570677113
-70.1982161305548,0.184438151358837,0.699311023928515
49.5286825335621,0.198187237424867,-0.251157922387604
40.6223070609621,0.185038034992063,-0.0702478886513601
-101.198216130555,0.183947151358837,-0.0706889760714856
-95.6839229351554,0.339343627277008,0.761945437586306
-80.4713174664378,-0.237278762575133,0.548842077612396
-43.7954112710443,0.579908905327893,0.10842315860973
-65.6813945569235,0.216062466653342,0.669499024748913
12.5813794333898,0.188443513679195,-0.162302570025231
-91.5375112946132,0.214273920730848,0.667184173102431
5.52416155482596,-0.779194432582838,-0.437249929049874
-99.3314659772135,0.0913579140820896,-0.0561205550784626
-55.1773398062572,0.120811772179206,-0.0442111947350792
-108.382976190585,0.0673484741511047,0.934175521678781
-123.042546345233,1.36845543337642,0.663651041688642
-50.2710415557469,0.421997860082034,0.494350709968576
-16.1711550470263,0.292108028367642,0.232503341299332
-27.9086973779107,0.297914517943462,0.0329465702566567
-39.165719590641,0.34147410891217,0.113478493627838
-24.165719590641,-1.18325189108783,-0.186521506372162
-122.060146971668,0.115167826558115,0.405004679792204
861.129860444056,0.0751884940063159,-1.13349525485781
-1.23058185541054,-0.783838069429073,-0.230238073591726
-91.6526743740025,1.68630304083347,0.184327697344894
-22.8360915972434,0.322959892176225,0.178583131059364
